x,h,j
0.00012687948234206257,-2.6831137005744196e-9,-1.609875392154313e-9
0.00012721159606682915,-2.697178222962068e-9,-1.618314152823761e-9
0.00012754457911675463,-2.7113164709693894e-9,-1.626797147896471e-9
0.0001278784337673436,-2.725528831062912e-9,-1.6353246092829735e-9
0.0001282131623000567,-2.7398156917349975e-9,-1.6438967701098586e-9
0.00012854876700232667,-2.7541774435144777e-9,-1.6525138647261659e-9
0.0001288852501675729,-2.768614478977286e-9,-1.6611761287097668e-9
0.00012922261409521876,-2.783127192757256e-9,-1.669883798873854e-9
0.00012956086109070623,-2.7977159815568644e-9,-1.6786371132733913e-9
0.00012989999346551208,-2.8123812441580933e-9,-1.6874363112116389e-9
0.0001302400135371628,-2.8271233814332925e-9,-1.6962816332466747e-9
0.00013058092362925184,-2.8419427963561985e-9,-1.7051733211980176e-9
0.00013092272607145486,-2.856839894012922e-9,-1.7141116181532214e-9
0.00013126542319954473,-2.8718150816129804e-9,-1.7230967684745055e-9
0.00013160901735540908,-2.8868687685005003e-9,-1.7321290178054802e-9
0.0001319535108870654,-2.902001366165365e-9,-1.7412086130778438e-9
0.0001322989061486774,-2.9172132882544765e-9,-1.7503358025181474e-9
0.00013264520550057018,-2.9325049505830232e-9,-1.7595108356545612e-9
0.00013299241130924794,-2.947876771145916e-9,-1.7687339633237443e-9
0.000133340525947409,-2.963329170129161e-9,-1.7780054376776756e-9
0.00013368955179396267,-2.9788625699213776e-9,-1.7873255121905715e-9
0.00013403949123404435,-2.9944773951252888e-9,-1.7966944416657888e-9
0.00013439034665903345,-3.010174072569404e-9,-1.8061124822428398e-9
0.000134742120466569,-3.025953031319651e-9,-1.8155798914043812e-9
0.00013509481506056507,-3.041814702691064e-9,-1.825096927983233e-9
0.000135448432851229,-3.057759520259648e-9,-1.8346638521695065e-9
0.00013580297625507664,-3.0737879198741857e-9,-1.8442809255176937e-9
0.00013615844769494955,-3.08990033966817e-9,-1.8539484109538378e-9
0.00013651484960003032,-3.1060972200717355e-9,-1.8636665727826975e-9
0.00013687218440586085,-3.1223790038237654e-9,-1.8734356766950212e-9
0.000137230454554358,-3.1387461359839553e-9,-1.8832559897747902e-9
0.00013758966249383076,-3.155199063944994e-9,-1.8931277805065403e-9
0.00013794981067899575,-3.1717382374447424e-9,-1.9030513187826727e-9
0.0001383109015709959,-3.1883641085786103e-9,-1.9130268759108907e-9
0.00013867293763741596,-3.2050771318118594e-9,-1.9230547246215894e-9
0.0001390359213523,-3.2218777639920485e-9,-1.933135139075332e-9
0.00013939985519616723,-3.238766464361474e-9,-1.943268394870322e-9
0.00013976474165603055,-3.2557436945698005e-9,-1.95345476904999e-9
0.00014013058322541276,-3.2728099186866407e-9,-1.963694540110551e-9
0.00014049738240436277,-3.2899656032142e-9,-1.9739879880085983e-9
0.0001408651416994743,-3.3072112171001077e-9,-1.984335394168815e-9
0.00014123386362390196,-3.324547231750182e-9,-1.994737041491638e-9
0.00014160355069737894,-3.341974121041346e-9,-2.005193214361018e-9
0.00014197420544623308,-3.359492361334521e-9,-2.0157041986521655e-9
0.000142345830403406,-3.3771024314877395e-9,-2.0262702817394255e-9
0.000142718428108469,-3.3948048128691653e-9,-2.0368917525041033e-9
0.00014309200110764115,-3.4125999893702915e-9,-2.0475689013423874e-9
0.0001434665519538056,-3.4304884474191077e-9,-2.0583020201732634e-9
0.0001438420832065286,-3.4484706759934782e-9,-2.069091402446548e-9
0.00014421859743207622,-3.4665471666344707e-9,-2.079937343150897e-9
0.000144596097203431,-3.4847184134597455e-9,-2.090840138821849e-9
0.0001449745851003113,-3.502984913177152e-9,-2.1018000875499925e-9
0.00014535406370918763,-3.5213471650982402e-9,-2.1128174889890822e-9
0.00014573453562330118,-3.5398056711519523e-9,-2.123892644364265e-9
0.00014611600344268004,-3.558360935898271e-9,-2.1350258564802786e-9
0.000146498469774159,-3.5770134665421056e-9,-2.146217429729795e-9
0.00014688193723139605,-3.595763772947099e-9,-2.1574676701017107e-9
0.00014726640843489084,-3.614612367649589e-9,-2.1687768851895403e-9
0.0001476518860120015,-3.6335597658725665e-9,-2.1801453841997956e-9
0.0001480383725969642,-3.65260648553984e-9,-2.1915734779604992e-9
0.00014842587083091014,-3.671753047290138e-9,-2.2030614789296556e-9
0.00014881438336188408,-3.690999974491372e-9,-2.2146097012038174e-9
0.0001492039128448613,-3.710347793254875e-9,-2.2262184605083442e-9
0.0001495944619417675,-3.729797032449614e-9,-2.237888072550846e-9
0.0001499860333214961,-3.749348223716957e-9,-2.249618855236655e-9
0.00015037862965992563,-3.769001901485244e-9,-2.261411129225732e-9
0.00015077225363993975,-3.788758602984311e-9,-2.2732652168590353e-9
0.0001511669079514444,-3.808618868260116e-9,-2.2851814421672963e-9
0.00015156259529138685,-3.82858324018953e-9,-2.2971601308798947e-9
0.00015195931836377272,-3.84865226449511e-9,-2.3092016104337286e-9
0.0001523570798796866,-3.86882648976012e-9,-2.321306209982221e-9
0.00015275588255730905,-3.889106467443455e-9,-2.3334742604042822e-9
0.00015315572912193596,-3.9094927518947486e-9,-2.345706094313371e-9
0.0001535566223059959,-3.929985900369468e-9,-2.3580020460665545e-9
0.00015395856484907072,-3.950586473044233e-9,-2.370362451773704e-9
0.00015436155949791308,-3.971295033032086e-9,-2.382787649306652e-9
0.00015476560900646468,-3.992112146397837e-9,-2.395277978308408e-9
0.00015517071613587664,-4.013038382173634e-9,-2.4078337802024932e-9
0.0001555768836545272,-4.034074312374443e-9,-2.4204553982022407e-9
0.00015598411433804138,-4.055220512013733e-9,-2.4331431773201985e-9
0.00015639241096930854,-4.0764775591191125e-9,-2.4458974643775195e-9
0.00015680177633850334,-4.097846034748241e-9,-2.4587186080135024e-9
0.0001572122132431036,-4.1193265230046375e-9,-2.471606958695088e-9
0.00015762372448790992,-4.140919611053682e-9,-2.4845628687264546e-9
0.00015803631288506377,-4.162625889138604e-9,-2.4975866922586136e-9
0.0001584499812540684,-4.184445950596709e-9,-2.5106787852991483e-9
0.00015886473242180738,-4.206380391875556e-9,-2.523839505721922e-9
0.0001592805692225627,-4.2284298125492005e-9,-2.5370692132768237e-9
0.00015969749449803625,-4.250594815334692e-9,-2.5503682695996707e-9
0.0001601155110973679,-4.272876006108479e-9,-2.5637370382220515e-9
0.00016053462187715572,-4.2952739939230095e-9,-2.5771758845812875e-9
0.0001609548297014739,-4.317789391023302e-9,-2.5906851760303775e-9
0.00016137613744189464,-4.34042281286379e-9,-2.6042652818481066e-9
0.00016179854797750622,-4.363174878125078e-9,-2.6179165732491003e-9
0.00016222206419493345,-4.386046208730882e-9,-2.631639423393992e-9
0.00016264668898835602,-4.409037429864962e-9,-2.6454342073995844e-9
0.0001630724252595303,-4.432149169988321e-9,-2.6593013023491674e-9
0.00016349927591780786,-4.455382060856307e-9,-2.673241087302786e-9
0.00016392724388015586,-4.47873673753592e-9,-2.6872539433076198e-9
0.00016435633207117592,-4.502213838423102e-9,-2.7013402534083652e-9
0.00016478654342312588,-4.525814005260291e-9,-2.7155004026577666e-9
0.00016521788087593895,-4.5495378831539144e-9,-2.729734778127113e-9
0.00016565034737724274,-4.57338612059196e-9,-2.744043768916785e-9
0.00016608394588238146,-4.597359369461823e-9,-2.7584277661669627e-9
0.00016651867935443473,-4.62145828506804e-9,-2.77288716306827e-9
0.00016695455076423855,-4.645683526150247e-9,-2.787422354872549e-9
0.00016739156309040424,-4.670035754901112e-9,-2.8020337389036228e-9
0.00016782971931934073,-4.694515636984537e-9,-2.8167217145682192e-9
0.00016826902244527377,-4.7191238415537925e-9,-2.831486683366852e-9
0.00016870947547026696,-4.7438610412698396e-9,-2.8463290489048155e-9
0.00016915108140424097,-4.768727912319642e-9,-2.861249216903176e-9
0.00016959384326499605,-4.793725134434763e-9,-2.87624759520993e-9
0.0001700377640782318,-4.818853390909891e-9,-2.8913245938111233e-9
0.00017048284687756665,-4.844113368621455e-9,-2.90648062484202e-9
0.0001709290947045607,-4.869505758046522e-9,-2.9217161025984445e-9
0.00017137651060873522,-4.895031253281589e-9,-2.9370314435480584e-9
0.00017182509764759405,-4.920690552061595e-9,-2.9524270663417713e-9
0.00017227485888664321,-4.946484355778923e-9,-2.967903391825139e-9
0.00017272579739941384,-4.972413369502673e-9,-2.983460843049938e-9
0.0001731779162674819,-4.9984783019978775e-9,-2.9990998452856864e-9
0.00017363121858048985,-5.0246798657449e-9,-3.014820826031295e-9
0.00017408570743616643,-5.051018776958833e-9,-3.0306242150267017e-9
0.00017454138594034994,-5.077495755609206e-9,-3.0465104442647004e-9
0.0001749982572070079,-5.104111525439567e-9,-3.0624799480026946e-9
0.00017545632435825932,-5.130866813987327e-9,-3.0785331627746017e-9
0.00017591559052439432,-5.157762352603549e-9,-3.0946705274027316e-9
0.0001763760588438978,-5.184798876473067e-9,-3.1108924830098614e-9
0.00017683773246346995,-5.211977124634532e-9,-3.1271994730312617e-9
0.00017730061453804635,-5.23929784000053e-9,-3.1435919432267723e-9
0.000177764708230822,-5.266761769378034e-9,-3.160070341693076e-9
0.0001782300167132713,-5.294369663488717e-9,-3.1766351188758873e-9
0.00017869654316517055,-5.322122276989537e-9,-3.1932867275823053e-9
0.0001791642907746182,-5.3500203684932544e-9,-3.21002562299313e-9
0.00017963326273805872,-5.378064700589314e-9,-3.2268522626753904e-9
0.0001801034622603032,-5.406256039864605e-9,-3.2437671065948027e-9
0.0001805748925545518,-5.4345951569244475e-9,-3.2607706171283684e-9
0.0001810475568424143,-5.463082826413578e-9,-3.277863259076964e-9
0.0001815214583539343,-5.4917198270374535e-9,-3.2950454996781295e-9
0.0001819966003276102,-5.520506941583471e-9,-3.3123178086187986e-9
0.00018247298601041634,-5.5494449569422996e-9,-3.3296806580481053e-9
0.00018295061865782717,-5.578534664129523e-9,-3.347134522590368e-9
0.00018342950153383818,-5.6077768583071694e-9,-3.3646798793580105e-9
0.00018390963791098893,-5.6371723388054966e-9,-3.38231720796464e-9
0.00018439103107038393,-5.66672190914475e-9,-3.4000469905380993e-9
0.00018487368430171718,-5.696426377057259e-9,-3.417869711733728e-9
0.00018535760090329339,-5.726286554509432e-9,-3.435785858747567e-9
0.000185842784182051,-5.756303257723991e-9,-3.453795921329695e-9
0.0001863292374535835,-5.786477307202193e-9,-3.4719003917975713e-9
0.0001868169640421642,-5.81680952774587e-9,-3.490099764883211e-9
0.0001873059672807679,-5.847300748480418e-9,-3.508394537895565e-9
0.00018779625051109248,-5.877951802877941e-9,-3.5267852109146433e-9
0.00018828781708358404,-5.908763528779641e-9,-3.5452722866418892e-9
0.00018878067035745823,-5.939736768418619e-9,-3.563856270413851e-9
0.00018927481370072411,-5.9708723684429596e-9,-3.5825376702160357e-9
0.0001897702504902054,-6.002171179938755e-9,-3.6013169966967196e-9
0.00019026698411156608,-6.033634058453537e-9,-3.6201947631810118e-9
0.00019076501795933188,-6.065261864019553e-9,-3.639171485684814e-9
0.0001912643554369142,-6.097055461177324e-9,-3.6582476829289604e-9
0.000191764999956632,-6.129015718999187e-9,-3.677423876353338e-9
0.00019226695493973725,-6.161143511113187e-9,-3.6967005901312262e-9
0.00019277022381643686,-6.193439715726873e-9,-3.7160783511835686e-9
0.00019327481002591685,-6.225905215651334e-9,-3.735557689193401e-9
0.00019378071701636436,-6.258540898325254e-9,-3.755139136620276e-9
0.00019428794824499353,-6.291347655839299e-9,-3.774823228714903e-9
0.00019479650717806786,-6.324326384960436e-9,-3.794610503533736e-9
0.00019530639729092286,-6.357477987156375e-9,-3.814501501953635e-9
0.0001958176220679921,-6.390803368620356e-9,-3.834496767686743e-9
0.00019633018500282942,-6.424303440295817e-9,-3.8545968472952825e-9
0.0001968440895981336,-6.457979117901347e-9,-3.874802290206534e-9
0.0001973593393657708,-6.491831321955622e-9,-3.895113648727785e-9
0.00019787593782680075,-6.525860977802706e-9,-3.915531478061524e-9
0.00019839388851149945,-6.560069015637257e-9,-3.936056336320551e-9
0.00019891319495938398,-6.594456370530001e-9,-3.9566887845432745e-9
0.00019943386071923498,-6.629023982453177e-9,-3.977429386708967e-9
0.0001999558893491235,-6.663772796306405e-9,-3.998278709753291e-9
0.00020047928441643408,-6.698703761942428e-9,-4.019237323583742e-9
0.00020100404949788774,-6.733817834192993e-9,-4.04030580109518e-9
0.00020153018817956904,-6.769115972895114e-9,-4.061484718185581e-9
0.0002020577040569489,-6.804599142917206e-9,-4.082774653771724e-9
0.00020258660073491,-6.840268314185508e-9,-4.1041761898050385e-9
0.00020311688182776967,-6.876124461710487e-9,-4.12568991128745e-9
0.00020364855095930727,-6.9121685656136595e-9,-4.147316406287471e-9
0.00020418161176278708,-6.948401611154265e-9,-4.169056265956206e-9
0.0002047160678809841,-6.984824588756261e-9,-4.190910084543546e-9
0.0002052519229662072,-7.021438494035276e-9,-4.212878459414345e-9
0.00020578918068032666,-7.058244327826004e-9,-4.234961991064845e-9
0.00020632784469479747,-7.095243096209437e-9,-4.257161283139033e-9
0.00020686791869068528,-7.1324358105404355e-9,-4.279476942445165e-9
0.00020740940635868976,-7.169823487475242e-9,-4.301909578972284e-9
0.0002079523113991726,-7.207407148999467e-9,-4.324459805907008e-9
0.00020849663752218125,-7.245187822455914e-9,-4.347128239650227e-9
0.00020904238844747324,-7.283166540572596e-9,-4.369915499833909e-9
0.0002095895679045439,-7.3213443414911185e-9,-4.39282220933813e-9
0.00021013817963265048,-7.359722268794964e-9,-4.415848994308048e-9
0.00021068822738083814,-7.398301371538052e-9,-4.438996484171036e-9
0.00021123971490796426,-7.43708270427332e-9,-4.4622653116538274e-9
0.0002117926459827264,-7.476067327081706e-9,-4.485656112799911e-9
0.00021234702438368652,-7.515256305601022e-9,-4.5091695269868505e-9
0.00021290285389929757,-7.55465071105514e-9,-4.532806196943795e-9
0.00021346013832792765,-7.594251620283144e-9,-4.5565667687689745e-9
0.00021401888147788866,-7.634060115768961e-9,-4.5804518919474724e-9
0.00021457908716746086,-7.674077285670844e-9,-4.604462219368921e-9
0.00021514075922491786,-7.714304223851041e-9,-4.628598407345294e-9
0.0002157039014885552,-7.754742029905864e-9,-4.652861115628958e-9
0.00021626851780671497,-7.795391809195637e-9,-4.677251007430632e-9
0.00021683461203781293,-7.836254672874963e-9,-4.701768749437552e-9
0.00021740218805036313,-7.877331737922975e-9,-4.72641501183162e-9
0.00021797124972300694,-7.91862412717406e-9,-4.751190468307833e-9
0.0002185418009445379,-7.960132969348421e-9,-4.776095796092632e-9
0.00021911384561392909,-8.001859399082997e-9,-4.80113167596244e-9
0.000219687387640358,-8.043804556962348e-9,-4.826298792262202e-9
0.00022026243094323594,-8.085969589550024e-9,-4.851597832924199e-9
0.0002208389794522335,-8.128355649419814e-9,-4.877029489486805e-9
0.00022141703710730612,-8.170963895187156e-9,-4.902594457113322e-9
0.00022199660785872345,-8.213795491540987e-9,-4.928293434611102e-9
0.00022257769566709487,-8.256851609275474e-9,-4.954127124450571e-9
0.0002231603045033973,-8.30013342532206e-9,-4.980096232784471e-9
0.0002237444383490005,-8.343642122780652e-9,-5.0062014695382286e-9
0.00022433010119569705,-8.387378890946314e-9,-5.0324435489182595e-9
0.00022491729704572782,-8.431344925354049e-9,-5.058823188395042e-9
0.0002255060299118102,-8.47554142780766e-9,-5.085341109052053e-9
0.00022609630381716369,-8.519969606410593e-9,-5.111998035752578e-9
0.00022668812279554018,-8.564630675599268e-9,-5.138794697159683e-9
0.00022728149089124965,-8.609525856176072e-9,-5.165731825755981e-9
0.00022787641215918876,-8.654656375342835e-9,-5.192810157863765e-9
0.0002284728906648666,-8.700023466734215e-9,-5.220030433665013e-9
0.0002290709304844355,-8.745628370451644e-9,-5.247393397221762e-9
0.00022967053570471715,-8.79147233309709e-9,-5.274899796496371e-9
0.00023027171042322943,-8.837556607807073e-9,-5.30255038337191e-9
0.000230874458748217,-8.883882454287087e-9,-5.330345913672837e-9
0.00023147878479867775,-8.930451138845928e-9,-5.3582871471855896e-9
0.00023208469270439156,-8.977263934430352e-9,-5.386374847679352e-9
0.00023269218660594695,-9.02432212065975e-9,-5.41460978292691e-9
0.00023330127065477195,-9.071626983861323e-9,-5.442992724725706e-9
0.00023391194901316076,-9.119179817105114e-9,-5.4715244489188906e-9
0.0002345242258543031,-9.16698192023942e-9,-5.500205735416556e-9
0.00023513810536231075,-9.215034599926157e-9,-5.529037368216966e-9
0.00023575359173224911,-9.263339169676853e-9,-5.558020135428143e-9
0.00023637068917016437,-9.311896949888387e-9,-5.587154829289286e-9
0.00023698940189311075,-9.36070926787897e-9,-5.6164422461924264e-9
0.00023760973412918242,-9.409777457924713e-9,-5.6458831867042915e-9
0.0002382316901175402,-9.459102861295869e-9,-5.675478455588105e-9
0.00023885527410844168,-9.508686826293632e-9,-5.705228861825647e-9
0.00023948049036326822,-9.558530708286822e-9,-5.735135218639246e-9
0.00024010734315455713,-9.608635869749136e-9,-5.765198343514161e-9
0.0002407358367660287,-9.659003680296277e-9,-5.7954190582208505e-9
0.00024136597549261667,-9.709635516723461e-9,-5.8257981888374695e-9
0.00024199776364049546,-9.760532763042848e-9,-5.8563365657723195e-9
0.00024263120552711262,-9.811696810521716e-9,-5.887035023786763e-9
0.0002432663054812164,-9.863129057720205e-9,-5.917894402017884e-9
0.00024390306784288622,-9.914830910529725e-9,-5.948915544001499e-9
0.0002445414969635604,-9.966803782211156e-9,-5.980099297695119e-9
0.00024518159720606885,-1.0019049093433787e-8,-6.011446515501264e-9
0.0002458233729446615,-1.007156827231396e-8,-6.042958054290696e-9
0.0002464668285650365,-1.0124362754454048e-8,-6.07463477542578e-9
0.0002471119684643734,-1.0177433982981889e-8,-6.106477544784134e-9
0.0002477587970513611,-1.023078340859012e-8,-6.138487232782261e-9
0.0002484073187462288,-1.0284412489575846e-8,-6.1706647143993385e-9
0.0002490575379807747,-1.0338322691880446e-8,-6.203010869201063e-9
0.0002497094591983986,-1.0392515489129757e-8,-6.235526581363828e-9
0.00025036308685413085,-1.0446992362674287e-8,-6.268212739698803e-9
0.00025101842541466355,-1.0501754801629762e-8,-6.301070237676284e-9
0.00025167547935837914,-1.0556804302917667e-8,-6.334099973449988e-9
0.00025233425317538387,-1.061214237130639e-8,-6.367302849881801e-9
0.00025299475136753713,-1.0667770519452285e-8,-6.40067977456633e-9
0.0002536569784484806,-1.0723690267940812e-8,-6.434231659855657e-9
0.00025432093894367226,-1.0779903145328447e-8,-6.46795942288446e-9
0.00025498663739041515,-1.083641068818423e-8,-6.5018639855949314e-9
0.00025565407833788947,-1.089321444113188e-8,-6.5359462747620685e-9
0.0002563232663471816,-1.0950315956891817e-8,-6.5702072220188714e-9
0.0002569942059913183,-1.1007716796323908e-8,-6.604647763881981e-9
0.00025766690185529605,-1.1065418528469925e-8,-6.639268841777187e-9
0.0002583413585361132,-1.1123422730596551e-8,-6.674071402065189e-9
0.0002590175806427996,-1.1181730988238263e-8,-6.709056396067374e-9
0.0002596955727964508,-1.1240344895241024e-8,-6.7442247800919724e-9
0.00026037533963025846,-1.1299266053805623e-8,-6.7795775154601325e-9
0.0002610568857895403,-1.1358496074531403e-8,-6.81511556853208e-9
0.00026174021593177495,-1.1418036576460543e-8,-6.850839910733757e-9
0.00026242533472663177,-1.1477889187122131e-8,-6.886751518583204e-9
0.0002631122468560036,-1.1538055542576703e-8,-6.922851373717346e-9
0.0002638009570140369,-1.1598537287460845e-8,-6.959140462918701e-9
0.0002644914699071669,-1.1659336075032375e-8,-6.9956197781425164e-9
0.0002651837902541476,-1.1720453567215405e-8,-7.032290316543789e-9
0.0002658779227860852,-1.1781891434645806e-8,-7.0691530805045634e-9
0.0002665738722464681,-1.184365135671669e-8,-7.10620907766121e-9
0.00026727164339120275,-1.1905735021624664e-8,-7.143459320932162e-9
0.0002679712409886438,-1.1968144126415708e-8,-7.180904828545483e-9
0.0002686726698196279,-1.2030880377031681e-8,-7.218546624066728e-9
0.0002693759346775042,-1.2093945488356814e-8,-7.2563857364268515e-9
0.0002700810403681703,-1.2157341184264812e-8,-7.294423199950483e-9
0.0002707879917101035,-1.2221069197665825e-8,-7.332660054384099e-9
0.00027149679353439204,-1.2285131270553744e-8,-7.371097344924394e-9
0.0002722074506847714,-1.2349529154054018e-8,-7.409736122246991e-9
0.0002729199680176554,-1.2414264608471404e-8,-7.44857744253506e-9
0.00027363435040217015,-1.2479339403338151e-8,-7.487622367508242e-9
0.0002743506027201854,-1.2544755317462154e-8,-7.526871964451563e-9
0.0002750687298663511,-1.2610514138975889e-8,-7.56632730624476e-9
0.00027578873674812866,-1.2676617665385106e-8,-7.605989471391529e-9
0.00027651062828582554,-1.2743067703618069e-8,-7.645859544049026e-9
0.0002772344094126267,-1.2809866070074695e-8,-7.685938614057406e-9
0.00027796008507463164,-1.2877014590676574e-8,-7.726227776969772e-9
0.0002786876602308866,-1.2944515100916679e-8,-7.766728134082065e-9
0.0002794171398534166,-1.3012369445909417e-8,-7.807440792463038e-9
0.000280148528927263,-1.3080579480441347e-8,-7.848366864984731e-9
0.0002808818324505152,-1.3149147069021695e-8,-7.889507470352758e-9
0.0002816170554343457,-1.3218074085933441e-8,-7.93086373313692e-9
0.0002823542029030426,-1.3287362415284261e-8,-7.972436783801868e-9
0.0002830932798940469,-1.3357013951058452e-8,-8.014227758738178e-9
0.00028383429145798487,-1.3427030597168427e-8,-8.056237800293255e-9
0.0002845772426587035,-1.3497414267506866e-8,-8.098468056802653e-9
0.00028532213857330313,-1.3568166885998851e-8,-8.140919682621338e-9
0.0002860689842921752,-1.3639290386654745e-8,-8.183593838155412e-9
0.00028681778491903507,-1.3710786713622857e-8,-8.226491689893722e-9
0.00028756854557095797,-1.3782657821242698e-8,-8.269614410439823e-9
0.0002883212713784114,-1.3854905674098175e-8,-8.312963178543846e-9
0.00028907596748529416,-1.3927532247071636e-8,-8.35653917913498e-9
0.0002898326390489692,-1.4000539525397659e-8,-8.400343603353724e-9
0.0002905912912402975,-1.4073929504717166e-8,-8.444377648584351e-9
0.0002913519292436768,-1.4147704191132336e-8,-8.488642518487852e-9
0.00029211455825707485,-1.4221865601261189e-8,-8.5331394230347e-9
0.0002928791834920656,-1.4296415762292781e-8,-8.577869578537962e-9
0.000293645810173863,-1.4371356712042502e-8,-8.622834207686454e-9
0.0002944144435413601,-1.4446690499008018e-8,-8.668034539578357e-9
0.0002951850888471623,-1.452241918242507e-8,-8.713471809754641e-9
0.00029595775135762473,-1.45985448323239e-8,-8.759147260232956e-9
0.0002967324363528855,-1.4675069529585568e-8,-8.805062139541407e-9
0.00029750914912690565,-1.4751995365999225e-8,-8.851217702752916e-9
0.0002982878949875035,-1.4829324444319051e-8,-8.897615211519398e-9
0.00029906867925638886,-1.4907058878321624e-8,-8.944255934106166e-9
0.0002998515072692035,-1.4985200792864028e-8,-8.991141145426808e-9
0.00030063638437555467,-1.5063752323941685e-8,-9.03827212707787e-9
0.00030142331593905323,-1.514271561874687e-8,-9.085650167373985e-9
0.0003022123073373477,-1.522209283572718e-8,-9.133276561382946e-9
0.0003030033639621646,-1.5301886144644875e-8,-9.181152610961285e-9
0.0003037964912193432,-1.538209772663595e-8,-9.229279624789768e-9
0.0003045916945288733,-1.5462729774269906e-8,-9.277658918409203e-9
0.00030538897932493004,-1.554378449160938e-8,-9.326291814256263e-9
0.0003061883510559145,-1.562526409427083e-8,-9.375179641699853e-9
0.00030698981518448884,-1.5707170809484788e-8,-9.424323737077303e-9
0.0003077933771876145,-1.5789506876156904e-8,-9.473725443730979e-9
0.00030859904255658716,-1.5872274544928912e-8,-9.523386112044823e-9
0.0003094068167970785,-1.5955476078240466e-8,-9.57330709948153e-9
0.0003102167054291713,-1.603911375039085e-8,-9.623489770619508e-9
0.00031102871398739555,-1.6123189847600945e-8,-9.67393549719008e-9
0.00031184284802077025,-1.6207706668076062e-8,-9.724645658115214e-9
0.00031265911309283844,-1.6292666522068583e-8,-9.775621639545043e-9
0.00031347751478170673,-1.637807173194117e-8,-9.826864834895847e-9
0.00031429805868008083,-1.6463924632230034e-8,-9.878376644887983e-9
0.00031512075039530753,-1.6550227569709095e-8,-9.930158477584394e-9
0.00031594559554941055,-1.6636982903453924e-8,-9.982211748428972e-9
0.0003167725997791301,-1.6724193004906316e-8,-1.0034537880285288e-8
0.000317601768735959,-1.681186025793885e-8,-1.0087138303475349e-8
0.0003184331080861851,-1.6899987058920503e-8,-1.0140014455818947e-8
0.000319266623510928,-1.6988575816781875e-8,-1.0193167782672807e-8
0.00032010232070617603,-1.707762895308088e-8,-1.0246599736969996e-8
0.000320940205382829,-1.7167148902069368e-8,-1.0300311779259885e-8
0.00032178028326673464,-1.7257138110759323e-8,-1.0354305377747891e-8
0.00032262256009872906,-1.7347599038989964e-8,-1.0408582008335714e-8
0.00032346704163467333,-1.7438534159494668e-8,-1.0463143154661491e-8
0.00032431373364549674,-1.752994595796895e-8,-1.0517990308140619e-8
0.0003251626419172337,-1.7621836933138205e-8,-1.057312496800635e-8
0.0003260137722510645,-1.7714209596826098e-8,-1.0628548641350849e-8
0.0003268671304633523,-1.7807066474022934e-8,-1.0684262843166221e-8
0.00032772272238568693,-1.790041010295514e-8,-1.074026909638619e-8
0.00032858055386492265,-1.7994243035154432e-8,-1.0796568931927584e-8
0.0003294406307632163,-1.8088567835527297e-8,-1.0853163888732069e-8
0.0003303029589580711,-1.818338708242557e-8,-1.091005551380845e-8
0.0003311675443423743,-1.8278703367716665e-8,-1.096724536227481e-8
0.0003320343928244388,-1.8374519296854488e-8,-1.1024734997401094e-8
0.00033290351032804085,-1.8470837488950402e-8,-1.1082525990651663e-8
0.0003337749027924644,-1.856766057684528e-8,-1.1140619921728516e-8
0.00033464857617253915,-1.866499120718115e-8,-1.119901837861429e-8
0.0003355245364386826,-1.8762832040473703e-8,-1.125772295761576e-8
0.0003364027895769381,-1.8861185751184706e-8,-1.1316735263407301e-8
0.00033728334158901973,-1.8960055027795565e-8,-1.1376056909074994e-8
0.0003381661984923508,-1.9059442572880524e-8,-1.1435689516160574e-8
0.0003390513663201062,-1.915935110318068e-8,-1.1495634714705826e-8
0.00033993885112125087,-1.9259783349677927e-8,-1.1555894143296941e-8
0.0003408286589605853,-1.93607420576701e-8,-1.161646944910962e-8
0.00034172079591878504,-1.946222998684575e-8,-1.1677362287953938e-8
0.00034261526809243985,-1.9564249911359375e-8,-1.1738574324319456e-8
0.0003435120815940999,-1.9666804619907697e-8,-1.1800107231421022e-8
0.00034441124255231437,-1.9769896915805595e-8,-1.1861962691244297e-8
0.00034531275711167524,-1.9873529617062882e-8,-1.1924142394591854e-8
0.0003462166314328559,-1.9977705556461025e-8,-1.198664804112917e-8
0.000347122871692658,-2.0082427581631036e-8,-1.2049481339431399e-8
0.00034803148408405025,-2.0187698555131006e-8,-1.2112644007029867e-8
0.00034894247481621275,-2.029352135452452e-8,-1.217613777045913e-8
0.0003498558501145763,-2.0399898872459008e-8,-1.2239964365303973e-8
0.00035077161622086914,-2.0506834016745226e-8,-1.2304125536247115e-8
0.0003516897793931576,-2.0614329710436593e-8,-1.2368623037116797e-8
0.0003526103459058868,-2.0722388891908782e-8,-1.243345863093454e-8
0.0003535333220499274,-2.083101451494056e-8,-1.2498634089963641e-8
0.00035445871413261636,-2.094020954879418e-8,-1.2564151195757435e-8
0.0003553865284778009,-2.104997697829675e-8,-1.2630011739208067e-8
0.0003563167714258793,-2.116031980392143e-8,-1.2696217520595264e-8
0.0003572494493338481,-2.1271241041870016e-8,-1.2762770349635827e-8
0.0003581845685753431,-2.138274372415499e-8,-1.2829672045532932e-8
0.000359122135540684,-2.1494830898682615e-8,-1.289692443702591e-8
0.0003600621566369154,-2.1607505629335893e-8,-1.296452936244007e-8
0.00036100463828785476,-2.172077099605881e-8,-1.3032488669737229e-8
0.00036194958693413365,-2.1834630094940222e-8,-1.3100804216566048e-8
